username,os,region,date
ntheisjv,iOS,North America,1509665065
rstorrierjw,Android,Europe,1511408024
ccowxjx,iOS,North America,1511486018
aateggartjy,iOS,Asia,1511348842
nswadlingejz,Android,Europe,1509646001
hizakovitzk0,iOS,North America,1510056572
smcguinessk1,iOS,Oceania,1511025925
zbatchellork2,Android,Europe,1509887973
mlittk3,iOS,Asia,1510528529
hshaklek4,iOS,South America,1510909933
vsonesk5,Android,South America,1510279344
ntassakerk6,Android,Africa,1509735998
tcuffleyk7,Android,Asia,1511814944
kadamek8,Android,Africa,1511388602
dwoollendsk9,Android,North America,1511677899
jgraeberka,Android,South America,1509576199
padriaenskb,iOS,South America,1510025872
gyegorovninkc,Android,South America,1510124908
sfentemkd,iOS,North America,1511760095
ebonseyke,iOS,Asia,1510420900
btregunnahkf,iOS,Europe,1509567764
kficklingkg,Android,Asia,1510815012
leskriettkh,iOS,South America,1511798337
mrutlandki,iOS,Europe,1510943657
ileadstonkj,Android,South America,1511046165
tlindsellkk,Android,Oceania,1511078966
tbroshkl,Android,Africa,1510390142
taspeykm,iOS,Asia,1510986490
gcurnnokkkn,iOS,Asia,1510957492
gwhitehornko,iOS,North America,1511404869
hshadrackkp,Android,Oceania,1510492927
vkinglesydkq,Android,Asia,1511495595
pspinozzikr,iOS,South America,1511368215
growlyks,Android,Asia,1511183047
fknightkt,iOS,Asia,1511719571
lwastallku,iOS,Oceania,1510057331
jmacmaykinkv,iOS,Africa,1511808196
dleadskw,Android,Africa,1510839151
amcjarrowkx,iOS,Africa,1511953696
cphearky,Android,Europe,1510317098
bcurwenkz,iOS,Oceania,1511652662
gmcgingl0,iOS,Asia,1510189958
eblackmanl1,Android,Europe,1509663613
fpurdyl2,iOS,Oceania,1509797135
tbickfordl3,iOS,South America,1510575411
asynnotl4,Android,South America,1509811847
ptitcombel5,Android,Europe,1511759352
nbatchleyl6,Android,Oceania,1511598528
asysonl7,Android,Asia,1510536383
pstuddersl8,Android,North America,1511833144
isaleryl9,Android,Europe,1510755121
largabritela,iOS,Europe,1511886104
dcuminglb,Android,North America,1510311430
jbaldenlc,Android,Europe,1510088921
bpettersld,iOS,Oceania,1510683431
gmcilroyle,iOS,Asia,1510837192
ltargetterlf,Android,Europe,1510227314
geyckelbecklg,Android,Africa,1509577464
jquadrilh,iOS,Europe,1510444998
lloutheaneli,Android,Asia,1510979091
ppaulssonlj,Android,Asia,1510137994
vstubbertlk,Android,Asia,1510349619
cchippingll,iOS,Europe,1511857942
rlandalm,iOS,Oceania,1511402179
fdaintreeln,iOS,Africa,1511900419
trameletlo,Android,South America,1510968654
athomtsonlp,iOS,Africa,1511512877
gtauntonlq,iOS,North America,1511853730
wgommowelr,Android,Oceania,1510771535
lstainesls,iOS,North America,1509538949
jskelhornlt,Android,Europe,1510699113
dpetschellu,iOS,Africa,1510921064
ctriponylv,iOS,Europe,1510641394
merdelylw,iOS,Asia,1510468039
eactonlx,iOS,Africa,1509968441
cspringlely,Android,South America,1511359137
bdadelz,iOS,Oceania,1511350688
ehedderlym0,iOS,Oceania,1511687596
estillem1,iOS,Europe,1511364483
awoolmingtonm2,iOS,Africa,1510180110
fdalinderm3,Android,Oceania,1511697416
pmathivonm4,Android,Oceania,1510468579
kcummingsm5,iOS,South America,1510866312
aheddonm6,Android,Africa,1510064223
spursglovem7,iOS,South America,1511019621
jhavickm8,iOS,Asia,1511717039
anixm9,Android,Africa,1510206801
bstihlma,iOS,Europe,1509619490
cwalchmb,iOS,Europe,1510235387
efazakerleymc,iOS,Oceania,1510292748
bpepallmd,iOS,Africa,1509698160
lmichelmoreme,iOS,Europe,1511110741
bnutleymf,Android,Africa,1510472056
kalekhovmg,Android,Europe,1511603117
bdannattmh,Android,Europe,1511854403
cflowittmi,Android,Asia,1510114029
azammettmj,iOS,South America,1510848961
cioannidismk,iOS,South America,1511292957
lharbackml,iOS,South America,1509719181
gkilpinmm,Android,Oceania,1510838382
dsheivelsmn,iOS,Asia,1511993566
rmitchammo,iOS,Europe,1511465462
scutteridgemp,Android,Europe,1510547786
fwormleightonmq,iOS,South America,1510592398
dfarthinmr,Android,Africa,1511851815
lbutrimovichms,iOS,Asia,1510978602
sjanaszewskimt,iOS,Europe,1510697586
gbraybrookemu,Android,Oceania,1511259810
nsutherleymv,iOS,North America,1510079414
awisedalemw,iOS,South America,1511752395
cmabemx,iOS,Africa,1510492653
tgainsfordmy,Android,Europe,1511624635
ssentermz,iOS,Africa,1510391043
lbowkern0,iOS,North America,1509573067
mdensien1,Android,South America,1511916790
vkarlowiczn2,iOS,Europe,1510072461
weasenn3,iOS,Africa,1511350360
dmayheadn4,Android,North America,1510509656
asclandersn5,iOS,Africa,1509793793
lmerrilln6,Android,Oceania,1510024822
mnewtownn7,iOS,South America,1510383052
zpaolozzin8,Android,Africa,1510031723
rcrowdn9,iOS,South America,1510917169
wvallensna,iOS,Africa,1511593785
mdowthwaitenb,iOS,Africa,1511117567
mbrestonnc,Android,South America,1510736184
lsawkinnd,iOS,Oceania,1511308587
tsineyne,iOS,South America,1511283840
sliddennf,Android,Africa,1509940186
jnehlng,iOS,Asia,1510517178
jmaciunasnh,iOS,Europe,1510704459
kashingdenni,Android,Europe,1510190180
usiebartnj,Android,South America,1511163823
jdoucenk,Android,Asia,1509991610
gdesseinenl,Android,North America,1510184529
parringtonnm,Android,Europe,1511459613
baaronsnn,iOS,South America,1511340279
sbourleyno,iOS,Asia,1509887879
mworgannp,iOS,Oceania,1509531203
hpryellnq,Android,South America,1509625641
