username,os,region,date
msumersjy,Android,Africa,1504334225
browlattjz,iOS,Europe,1505408537
tstoditk0,iOS,Asia,1506112870
fleidenk1,iOS,Asia,1505435855
ebisgrovek2,iOS,South America,1505582036
idietzlerk3,Android,North America,1504347861
amcgluek4,iOS,Africa,1504969104
scornehlk5,iOS,Asia,1505067104
ameesonk6,Android,Asia,1506377498
idibdalek7,iOS,North America,1505516694
sgooderk8,Android,North America,1504554016
sholywellk9,iOS,Oceania,1506660939
ablencoeka,Android,Oceania,1505843002
adaunaykb,iOS,South America,1505903449
